target_id,pair,var_a,var_b,model,winner,confidence,reasoning,swapped,persona_index
per-145,S+C-_vs_S-C+,S+C-,S-C+,claude-sonnet-4-6,A,,,False,Dr. Kofi Mensah
per-145,S+C+_vs_S+C-,S+C+,S+C-,gpt-4.1-mini,A,,,False,Dr. Kofi Mensah
per-145,S+C+_vs_S+C-,S+C+,S+C-,deepseek-chat,A,,,False,Dr. Kofi Mensah
per-145,S+C+_vs_S+C-,S+C+,S+C-,claude-sonnet-4-6,A,,,False,Dr. Kofi Mensah
per-146,S+C-_vs_S-C+,S+C-,S-C+,gpt-4.1-mini,A,,,False,Dr. Tomas Nilsson
per-146,S+C-_vs_S-C+,S+C-,S-C+,deepseek-chat,A,,,False,Dr. Tomas Nilsson
per-146,S+C-_vs_S-C+,S+C-,S-C+,claude-sonnet-4-6,A,,,False,Dr. Tomas Nilsson
per-146,S+C+_vs_S+C-,S+C+,S+C-,gpt-4.1-mini,A,,,False,Dr. Tomas Nilsson
per-146,S+C+_vs_S+C-,S+C+,S+C-,deepseek-chat,A,,,False,Dr. Tomas Nilsson
per-146,S+C+_vs_S+C-,S+C+,S+C-,claude-sonnet-4-6,A,,,False,Dr. Tomas Nilsson
per-147,S+C-_vs_S-C+,S+C-,S-C+,gpt-4.1-mini,A,,,False,Dr. Henrik Larsson
per-147,S+C-_vs_S-C+,S+C-,S-C+,deepseek-chat,A,,,False,Dr. Henrik Larsson
per-147,S+C-_vs_S-C+,S+C-,S-C+,claude-sonnet-4-6,A,,,False,Dr. Henrik Larsson
per-147,S+C+_vs_S+C-,S+C+,S+C-,gpt-4.1-mini,A,,,False,Dr. Henrik Larsson
per-147,S+C+_vs_S+C-,S+C+,S+C-,deepseek-chat,A,,,False,Dr. Henrik Larsson
per-147,S+C+_vs_S+C-,S+C+,S+C-,claude-sonnet-4-6,A,,,False,Dr. Henrik Larsson
per-148,S+C-_vs_S-C+,S+C-,S-C+,gpt-4.1-mini,A,,,False,Dr. Henrik Larsson
per-148,S+C-_vs_S-C+,S+C-,S-C+,deepseek-chat,A,,,False,Dr. Henrik Larsson
per-148,S+C-_vs_S-C+,S+C-,S-C+,claude-sonnet-4-6,A,,,False,Dr. Henrik Larsson
per-148,S+C+_vs_S+C-,S+C+,S+C-,gpt-4.1-mini,A,,,False,Dr. Henrik Larsson
per-148,S+C+_vs_S+C-,S+C+,S+C-,deepseek-chat,A,,,False,Dr. Henrik Larsson
per-148,S+C+_vs_S+C-,S+C+,S+C-,claude-sonnet-4-6,A,,,False,Dr. Henrik Larsson
per-149,S+C-_vs_S-C+,S+C-,S-C+,gpt-4.1-mini,A,,,False,Dr. Pablo Ortiz
per-149,S+C-_vs_S-C+,S+C-,S-C+,deepseek-chat,A,,,False,Dr. Pablo Ortiz
per-149,S+C-_vs_S-C+,S+C-,S-C+,claude-sonnet-4-6,B,,,False,Dr. Pablo Ortiz
per-149,S+C+_vs_S+C-,S+C+,S+C-,gpt-4.1-mini,A,,,False,Dr. Pablo Ortiz
per-149,S+C+_vs_S+C-,S+C+,S+C-,deepseek-chat,A,,,False,Dr. Pablo Ortiz
per-149,S+C+_vs_S+C-,S+C+,S+C-,claude-sonnet-4-6,A,,,False,Dr. Pablo Ortiz
per-150,S+C-_vs_S-C+,S+C-,S-C+,gpt-4.1-mini,A,,,False,Dr. Birgit Svensson
per-150,S+C-_vs_S-C+,S+C-,S-C+,deepseek-chat,A,,,False,Dr. Birgit Svensson
per-150,S+C-_vs_S-C+,S+C-,S-C+,claude-sonnet-4-6,A,,,False,Dr. Birgit Svensson
per-150,S+C+_vs_S+C-,S+C+,S+C-,gpt-4.1-mini,A,,,False,Dr. Birgit Svensson
per-150,S+C+_vs_S+C-,S+C+,S+C-,deepseek-chat,A,,,False,Dr. Birgit Svensson
per-150,S+C+_vs_S+C-,S+C+,S+C-,claude-sonnet-4-6,A,,,False,Dr. Birgit Svensson
